date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2022-05-19,PL_04_15,0,44346,0,35660,0,98022,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_16,1,24240,2,21128,10,58025,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_17,0,17771,2,14999,3,41596,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_18,0,38719,0,35571,1,92453,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_19,0,31007,0,28509,2,73002,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_61,8,267811,5,230543,97,666286,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_62,7,76633,6,65339,44,179262,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_63,3,126584,6,107209,54,328462,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_04_64,1,64175,1,50558,20,156328,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06,24,1055381,21,916619,227,2497105,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_01,0,38878,0,32956,0,90848,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_02,4,33799,0,30030,23,81652,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_03,0,22025,0,20055,0,53567,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_04,0,28545,0,24271,4,67898,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_05,0,19135,1,16872,6,43845,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_06,0,25713,0,22106,0,62238,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_07,0,41512,0,37197,6,99325,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_08,0,34906,0,31146,0,82568,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_09,1,54268,0,46208,1,126730,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_10,0,23955,0,22112,0,57061,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_11,1,36789,2,31987,7,85896,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_12,2,29115,2,25103,7,68547,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_13,0,17726,0,15066,4,40945,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_14,0,58926,0,53691,9,143919,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_15,1,19553,0,17221,7,46242,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_16,0,31777,0,29386,0,77203,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_17,1,28901,0,26486,1,73880,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_18,0,35229,0,30014,4,82290,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_19,0,21098,0,18402,2,49534,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_20,0,28848,0,27522,0,71773,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_61,2,45338,5,39446,31,104987,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_62,2,41895,2,34628,9,98451,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_63,9,281587,9,235485,100,656195,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_06_64,1,55863,0,49229,6,131511,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08,12,645637,13,539800,174,1515365,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_01,0,18355,0,16291,8,45419,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_02,1,31977,0,27447,6,74942,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_03,2,40795,1,35351,11,95192,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_04,0,59977,2,47461,12,138317,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_05,0,25947,0,22212,8,61835,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_06,0,33631,0,26285,5,74482,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_07,0,21539,0,16638,6,49096,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_08,0,34098,0,28884,0,79312,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_09,2,54555,0,46405,17,124477,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_10,2,45056,3,36619,27,107825,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_11,0,61769,2,53302,2,145899,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_12,0,17287,0,15356,2,41941,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_61,4,107178,5,83687,40,243972,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_08_62,1,93473,0,83862,30,232656,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10,39,1467012,56,1292601,458,3544165,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_01,5,47067,7,39366,48,113048,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_02,0,53407,1,49828,10,132804,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_03,0,21190,0,19464,0,51264,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_04,1,32408,5,27606,18,75398,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_05,0,52656,0,48360,0,123825,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_06,0,24607,0,20581,5,63812,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_07,0,38129,0,31550,4,87035,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_08,1,66402,4,60262,14,170297,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_09,0,18154,1,15203,3,42346,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_10,0,31254,0,27269,0,73862,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_11,0,22005,0,19997,5,53020,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_12,0,53654,0,47916,0,131216,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_13,0,18339,0,15784,12,43636,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_14,0,62942,4,53164,13,147063,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_15,2,14172,0,12657,4,32141,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_16,3,64673,5,57000,19,152042,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_17,3,51872,0,46587,23,121547,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_18,1,20715,2,17249,10,48518,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_19,0,30827,0,26613,0,75025,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_20,0,80700,1,71128,12,199819,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_21,0,20394,0,18842,0,48000,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_61,21,544968,25,482271,231,1324821,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_62,2,51639,1,44440,16,126816,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_10_63,0,44838,0,39464,11,106810,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12,57,1901437,61,1663508,676,4551039,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_01,0,53364,0,43624,4,124276,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_02,1,41950,0,36334,12,97265,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_03,1,68135,5,58061,14,165523,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_04,0,26137,2,23163,7,60354,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_05,1,51866,1,45963,9,120406,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_06,3,98537,2,87525,43,244206,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_07,0,57041,0,47763,4,127235,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_08,0,34619,0,31993,0,80093,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_09,1,64124,0,56158,9,147599,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_10,5,80963,3,65702,28,179251,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_11,2,81753,8,68120,34,182765,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_12,1,65970,0,57521,10,157952,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_13,0,72537,0,65106,6,183381,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_14,1,26052,1,23876,12,61274,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_15,0,41242,0,37532,2,99767,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_16,0,57310,0,50353,0,133132,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_17,0,21663,1,19259,11,51311,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_18,2,76407,3,62723,30,180157,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_19,2,72108,2,59758,22,172483,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_61,34,696597,26,626824,373,1707614,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_62,1,39572,5,34829,24,98863,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_12_63,2,73490,2,61321,22,176132,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14,182,3561482,140,3110252,1525,8647230,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_01,0,21721,0,19580,1,49728,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_02,2,48071,2,43140,25,114740,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_03,4,50853,1,46783,8,121331,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_04,6,16519,2,15708,23,41423,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_05,4,58431,3,51027,21,140947,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_06,1,65352,1,56669,18,150143,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_07,0,26874,1,24216,19,65798,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_08,0,51202,1,41063,15,131680,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_09,0,15715,0,14196,0,36829,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_10,0,11206,0,10333,0,27262,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_11,1,26408,1,22228,8,59745,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_12,10,82518,10,68202,45,192083,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_13,0,37420,0,33641,0,89310,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_14,0,71389,0,59227,23,157245,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_15,0,30314,0,27273,0,70376,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_16,0,29851,0,29130,1,73651,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_17,3,56091,5,52403,39,146864,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_18,12,155652,3,132662,73,373990,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_19,0,50319,0,45793,0,116503,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_20,2,48296,0,42084,7,110727,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_21,3,84435,0,75072,26,214699,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_22,0,30161,0,27555,3,70124,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_23,0,17672,0,15969,0,42930,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_24,1,28171,0,25576,5,66519,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_25,0,39109,0,35646,2,95690,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_26,2,18213,0,17064,4,43508,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_27,0,26480,0,24439,0,63059,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_28,0,50929,9,45652,19,121177,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_29,0,26308,1,23263,3,62786,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_30,0,14872,0,10891,3,32313,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_32,5,70746,6,64174,32,183526,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_33,0,27912,0,25787,0,67120,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_34,2,142411,2,117281,39,338651,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_35,0,38575,0,35287,0,93033,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_36,0,16823,0,15484,6,38647,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_37,0,16891,0,16575,0,42286,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_38,0,36293,2,31665,6,88787,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_61,6,42794,1,38271,34,99959,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_62,4,80184,4,68410,72,195186,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_63,4,141886,3,121690,17,331018,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_64,0,71799,0,62514,3,160120,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_14_65,110,1584616,82,1376629,925,3925717,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16,8,530385,15,465032,131,1268185,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_01,0,43352,0,37754,10,101194,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_02,0,25201,0,21617,0,59014,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_03,2,47934,2,42618,30,114776,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_04,0,34047,0,30316,2,83602,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_05,2,60569,1,51101,6,141125,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_06,0,17784,1,15945,9,44391,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_07,1,54895,0,50067,9,132791,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_08,0,29325,0,26555,6,70441,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_09,0,42092,1,36437,3,102644,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_10,0,25078,1,21691,3,59013,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_11,0,36476,4,31126,14,87787,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_16_61,3,113632,5,99805,39,271407,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18,41,970308,19,835111,248,2222829,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_01,0,6263,0,5794,0,15719,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_02,0,27133,0,23944,0,61159,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_03,2,41864,1,32290,7,89963,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_04,0,39667,1,32664,4,94533,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_05,7,40451,3,31700,44,92512,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_06,0,13813,0,11895,0,31043,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_07,10,28361,0,26708,10,69597,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_08,0,26468,0,21930,0,60308,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_09,0,21693,0,18611,3,51495,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_10,2,24859,0,23216,4,61106,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_11,0,51464,6,46784,22,119268,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_12,0,19617,1,18281,6,47089,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_13,0,11402,1,11000,2,28277,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_14,0,18437,0,16873,6,45190,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_15,0,24625,0,20523,7,54890,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_16,0,33572,0,29484,2,79660,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_17,1,24387,0,20683,17,60022,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_18,7,44790,2,39542,32,104656,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_19,0,16236,1,15451,12,40075,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_20,0,10830,0,8715,1,25707,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_21,0,8457,0,7617,0,20077,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_61,0,27165,0,24223,7,67123,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_62,2,31438,0,25604,12,76101,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_63,9,340001,3,288830,43,739338,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_18_64,1,37315,0,32749,7,87921,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20,23,651526,11,565291,105,1519442,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_01,0,26932,0,23194,0,62890,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_02,1,39062,1,35719,5,98924,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_03,6,22660,0,20239,14,54526,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_04,0,17752,1,16076,7,41862,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_05,0,17964,0,15865,0,43877,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_06,0,14024,0,12257,0,32027,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_07,0,9430,6,8687,7,21507,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_08,0,14432,0,13156,0,35177,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_09,0,7335,0,6704,0,18115,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_10,0,18226,0,17075,0,43361,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_11,0,25859,0,24372,0,64937,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_12,0,5202,0,4829,0,13007,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_13,0,28594,0,26313,0,67730,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_14,0,18358,0,15230,0,42536,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_61,15,304796,3,256255,68,686514,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_62,1,41927,0,37988,4,100120,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_20_63,0,38973,0,31332,0,92332,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22,52,1493255,65,1301328,557,3615257,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_01,0,41453,1,36434,12,97945,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_02,2,55118,3,47592,26,132989,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_03,0,25840,0,21072,0,60864,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_04,1,38850,3,35387,22,107253,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_05,3,59316,1,52692,15,141513,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_06,2,38831,0,34826,6,93952,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_07,0,40924,1,36025,6,99209,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_08,0,36852,0,31810,2,89209,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_09,5,25733,3,23535,38,66373,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_10,0,20413,0,17887,0,48593,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_11,2,36280,0,32262,9,89520,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_12,0,28654,0,25419,8,71991,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_13,0,64000,0,55980,14,154067,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_14,1,54738,0,45973,8,136682,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_15,3,103514,3,89352,35,253644,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_16,0,26480,0,22416,0,61547,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_61,19,491978,30,433620,203,1164186,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_62,3,181439,4,148215,73,444591,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_63,9,71787,15,63428,56,176896,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_22_64,2,51055,1,47403,24,124233,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24,68,2659386,65,2312144,891,6427351,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_01,1,68081,2,59698,17,171439,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_02,0,68242,0,56216,6,164528,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_03,5,96367,5,84029,50,229143,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_04,2,53739,2,48583,10,131919,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_05,0,89426,0,70094,6,211329,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_06,1,35902,0,30809,1,84422,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_07,0,34032,0,28896,3,81318,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_08,0,24857,0,22735,18,63775,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_09,0,33417,0,30240,20,82149,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_10,3,40212,3,35733,27,103849,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_11,1,54038,4,47148,20,128158,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_12,2,15243,4,14401,21,39058,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_13,7,86360,0,79515,28,212500,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_14,0,23302,1,20983,10,58313,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_15,0,77202,0,66436,21,186040,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_16,4,65369,0,54773,10,157127,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_17,1,62952,0,57287,7,154360,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_61,3,135835,0,117226,42,325215,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_62,0,89875,1,77512,17,214137,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_63,1,70771,1,61391,30,171896,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_64,3,163611,6,140077,83,407481,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_65,0,56896,1,49697,15,147644,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_66,1,165597,1,142366,26,376564,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_67,0,37989,1,32556,23,99989,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_68,3,57286,3,48501,47,135229,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_69,12,342659,9,299081,107,785155,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_70,0,30022,2,27589,12,78202,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_71,0,24607,1,21776,15,67399,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_72,0,104211,0,96872,18,250908,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_73,5,46295,7,38719,34,123517,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_74,0,51881,0,46731,10,126052,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_75,4,136306,4,115060,48,332399,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_76,4,24390,1,22026,16,58273,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_77,0,66875,0,62310,18,173383,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,PL_24_78,3,87189,3,71274,40,204638,,,,,,,,,,,,,,,,,,,,,,,,
